live_id,species,content,label,background
glambycandy,Apparel & Footwear,Do you want more kids?,0,The user is likely inquiring about the host's family plans out of personal curiosity or to relate to their lifestyle.
glambycandy,Apparel & Footwear,I got those hope they fit well,0,"The user is expressing satisfaction with their purchase and hoping the items fit properly, likely referring to clothing or accessories mentioned earlier in the chat."
glambycandy,Apparel & Footwear,Where is the winner,0,The user is likely asking about the announcement or whereabouts of a contest winner mentioned earlier in the直播.
glambycandy,Apparel & Footwear,Do they strech alot ?,0,The user is asking if the product (likely clothing) stretches significantly when worn.
glambycandy,Apparel & Footwear,Tu grita a gusto,0,"The user is likely expressing amusement or enthusiasm about the host's energetic or loud behavior, possibly encouraging them to keep being lively."
glambycandy,Apparel & Footwear,Do you sell like mid rise jeans ?!,1,"The user is inquiring if the store offers mid-rise jeans, showing interest in purchasing that specific style."
glambycandy,Apparel & Footwear,Okay I need some jeans that are baggy but also form fitting if that makes sense ???,0,"The user is seeking recommendations for jeans that are both loose and snug-fitting, indicating a specific style preference and potential purchase intent."
glambycandy,Apparel & Footwear,yay me again!!!,0,"The user is excitedly expressing their enthusiasm and engagement in the chat, likely celebrating their active participation or a personal win."
glambycandy,Apparel & Footwear,Felicidades,0,"The user is likely expressing congratulations, possibly to a winner mentioned in previous chat messages, in Spanish."
glambycandy,Apparel & Footwear,Do the jeans strech alot ?,1,The user is likely asking about the elasticity of the jeans to determine comfort and fit before purchasing.
glambycandy,Apparel & Footwear,yes!!!,0,"The user is likely expressing excitement or agreement, possibly in response to a positive announcement or a product feature mentioned in the直播."
glambycandy,Apparel & Footwear,I manifest a home like yours,0,"The user likely admires the host's home decor and is expressing a desire to own a similar one, possibly inspired by the casual and aspirational tone of the chat."
glambycandy,Apparel & Footwear,Me toooo,0,The user likely agrees with or relates to a previous comment about liking or owning the same product mentioned earlier.
glambycandy,Apparel & Footwear,Norma what the trick to win,0,The user is likely asking Norma for tips or advice on how to win a giveaway or contest mentioned earlier in the chat.
glambycandy,Apparel & Footwear,Do the jeans stretch alot ? Or not to much ?,1,The user is asking about the elasticity of the jeans to determine if they would fit comfortably.
glambycandy,Apparel & Footwear,just been lucky!!!!,0,The user is excitedly expressing that they have just won a prize or giveaway in the直播.
glambycandy,Apparel & Footwear,"Ofc, God bless you and ur fam",0,The user is likely expressing gratitude and goodwill in response to a positive interaction or giveaway announcement in the chat.
glambycandy,Apparel & Footwear,Agreee god is good,0,"The user likely means ""I strongly agree that God is good,"" possibly responding to the previous ""God bless you"" comment in a supportive or spiritual tone."
glambycandy,Apparel & Footwear,Do the jeans stretch alot ? Sorry first time buying and want to know,1,"The user is cautiously inquiring about the elasticity of the jeans as a first-time buyer, seeking reassurance before purchase."
glambycandy,Apparel & Footwear,No she said she was lucky to win,0,"The user is clarifying that someone mentioned winning was due to luck, not a guaranteed outcome."
glambycandy,Apparel & Footwear,TRUE,0,The user likely agrees with a previous comment about the jeans' stretchiness or confirms a positive experience with the product.
glambycandy,Apparel & Footwear,chichi for a galaxy,0,The user is likely expressing admiration for a stylish galaxy-themed item and showing interest in purchasing something similar.
glambycandy,Apparel & Footwear,candy what faja do you have for a strapless dress for my graduation I finished school early,1,"The user is asking about available shapewear options (faja) suitable for a strapless dress for their graduation, indicating a specific purchase intent for the occasion."
glambycandy,Apparel & Footwear,My husband grandma passed away and we love watching you guys,0,"The user is expressing emotional connection and support for the hosts while sharing personal grief, likely seeking comfort through the familiar livestream community."
glambycandy,Apparel & Footwear,Can we do another lipgloss giveaway,1,"The user is likely interested in participating in another promotional giveaway for lipgloss, possibly having missed a previous one or wanting another chance to win."
glambycandy,Apparel & Footwear,Who do I reach to change the color of a bodysuit????,1,The user is inquiring about the process or contact person for altering the color of a bodysuit they're interested in purchasing.
glambycandy,Apparel & Footwear,Where is your tank top you're wearing from???,1,"The user is asking about the brand or source of the tank top the host is wearing, showing interest in purchasing a similar one."
glambycandy,Apparel & Footwear,Do the jeans stretch alot ? Sorry first time buying and want to know,1,The user is cautiously inquiring about the jeans' stretchiness as a first-time buyer seeking reassurance before purchasing.
glambycandy,Apparel & Footwear,Can nestor say callate,0,"The user is likely asking if Nestor can tell someone to be quiet, possibly in a playful or annoyed tone amidst the chat's lively and varied discussions."
glambycandy,Apparel & Footwear,My husband grandma passed away on Tuesday and you guys been keeping us a smile,0,The user is expressing gratitude for the livestream providing comfort during their family's grieving period.
glambycandy,Apparel & Footwear,Bodysuit,1,"The user is likely inquiring about the bodysuit mentioned earlier, possibly asking for details or expressing interest in purchasing it."
glambycandy,Apparel & Footwear,Yes,0,The user likely agrees with a previous positive statement or confirms interest in a product mentioned earlier.
glambycandy,Apparel & Footwear,Bodysuit,1,"The user is likely inquiring about the bodysuit mentioned earlier, possibly asking for details or expressing interest in purchasing it."
glambycandy,Apparel & Footwear,Nestor say callate,0,"The user is likely asking Nestor to be quiet, possibly due to finding his comments distracting or irrelevant to the product discussion."
glambycandy,Apparel & Footwear,My husband grandma passed away on Tuesday and we love watching you guys,0,The user is sharing a personal loss while expressing gratitude for the livestream's comforting distraction during their difficult time.
glambycandy,Apparel & Footwear,Will you have these deals next week again,1,"The user is inquiring if the same discounts or promotions will be available again in the following week, showing interest in potentially purchasing later."
glambycandy,Apparel & Footwear,La abuela de mi esposo falleció el martes y no encanta verlos,0,"The user is expressing that their husband's grandmother passed away recently, and watching the直播 helps them cope with the grief."
glambycandy,Apparel & Footwear,yesss!!!,0,"The user is likely enthusiastically agreeing with a positive statement or product feature mentioned in the直播, possibly about a bodysuit or jeans based on prior context."
glambycandy,Apparel & Footwear,Yes,0,The user likely agrees with a previous comment or confirms a positive sentiment about the product or live stream.
glambycandy,Apparel & Footwear,Hiiiiiiiii,0,"The user is likely greeting the streamer enthusiastically to engage with the live broadcast, possibly as a returning viewer or to show general support."
glambycandy,Apparel & Footwear,yes body suits!!!,1,"The user is enthusiastically agreeing with or confirming interest in the bodysuits mentioned earlier in the chat, likely responding to a product showcase or question about them."
glambycandy,Apparel & Footwear,Jeans,1,"The user is likely inquiring about the jeans mentioned earlier, possibly asking for details like fit, style, or availability."
glambycandy,Apparel & Footwear,Give away!!,0,"The user is likely excitedly requesting or anticipating a giveaway, possibly influenced by previous mentions of giveaways in the chat."
glambycandy,Apparel & Footwear,When is gonna be next live,0,"The user is likely interested in the live stream's schedule and wants to know when the next session will be, possibly to catch future deals or products."
glambycandy,Apparel & Footwear,any body suits for postpartum?,1,The user is likely asking if any of the bodysuits mentioned earlier in the chat are suitable for postpartum wear.
glambycandy,Apparel & Footwear,I ordered jeans and bodysuit but I want another pair of jeans next week,0,The user is expressing satisfaction with their recent purchase of jeans and a bodysuit while showing clear intent to buy another pair of jeans soon.
glambycandy,Apparel & Footwear,Do you still do YouTube ?,0,"The user is likely asking if the seller still maintains a YouTube presence, possibly to check for additional content or product showcases outside the live stream."
glambycandy,Apparel & Footwear,Jeans please,1,The user is likely requesting to see or purchase the jeans mentioned earlier in the chat.
glambycandy,Apparel & Footwear,Yessss,0,The user is enthusiastically agreeing with or showing excitement about the bodysuit products being discussed in the live stream.
glambycandy,Apparel & Footwear,is it also a faja for the body suit mama?,0,The user is likely asking if the bodysuit also functions as a postpartum abdominal wrap (faja) for mothers.
glambycandy,Apparel & Footwear,Are you going to take the day tomorrow? You guys deserve it!,0,The user is likely expressing appreciation for the hosts' hard work and suggesting they take a well-deserved break tomorrow.
glambycandy,Apparel & Footwear,Yes,0,"The user likely expresses agreement or enthusiasm, possibly confirming interest in a product like bodysuits or jeans mentioned earlier in the chat."
glambycandy,Apparel & Footwear,chill,0,"The user likely means ""relaxed"" or ""casual,"" possibly referring to the style of the clothing being discussed (like bodysuits or jeans)."
glambycandy,Apparel & Footwear,Drained,0,"The user likely means ""I'm exhausted (from shopping/spamming) but still engaged,"" possibly reacting to rapid deals or chat activity."
glambycandy,Apparel & Footwear,Chill lol,0,"The user likely means ""Relax, it's just a casual/fun moment"" in response to the lively or emotional tone of previous messages."
glambycandy,Apparel & Footwear,You look drained tire right now,0,"The user is likely expressing concern or noticing that the host appears exhausted, possibly suggesting they should take a break."
glambycandy,Apparel & Footwear,I feel like youre always here lol,0,"The user is casually noting the streamer's frequent presence with lighthearted amusement, implying familiarity rather than purchase intent."
glambycandy,Apparel & Footwear,I can tell you get draining,0,The user likely means they notice the host seems tired or exhausted from the constant live sessions.
glambycandy,Apparel & Footwear,at the end you look drained lol,0,"The user is humorously noting that the host appears exhausted by the end of the livestream, likely in a lighthearted, observational tone."
glambycandy,Apparel & Footwear,I do lives too and they are so draining lol,0,"The user is relating to the host's exhaustion from live streaming, sharing their own similar experience to empathize and connect with the host's current state."
glambycandy,Apparel & Footwear,Tired,0,"The user is likely expressing empathy or noticing the host's exhaustion, aligning with previous comments about the host appearing drained from the live session."
glambycandy,Apparel & Footwear,U talk fast lol  and u look tired,0,"The viewer is casually noting the host's rapid speech and tired appearance, likely joining others in expressing concern while maintaining a lighthearted tone."
glambycandy,Apparel & Footwear,You make it look chill,0,The user is complimenting the host's relaxed and effortless demeanor during the livestream.
glambycandy,Apparel & Footwear,Jeans are cute!,0,"The user likely expresses genuine interest in purchasing the jeans, possibly influenced by prior mentions of jeans in the chat."
glambycandy,Apparel & Footwear,No you make it look chill,0,"The user is playfully acknowledging the host's ability to appear relaxed despite seeming tired, likely responding to previous comments about exhaustion."
glambycandy,Apparel & Footwear,I received my waist trainer,0,"The user is sharing their positive experience with the product they purchased, likely to encourage others or show satisfaction with their order."
glambycandy,Apparel & Footwear,Fajate,0,"The user is likely asking if the product ""Fajate"" is available or inquiring about its features, possibly relating to body shaping or waist training based on previous mentions."
glambycandy,Apparel & Footwear,I received my waist trainer  I also started fasting,0,"The user is sharing their positive experience with the waist trainer and mentioning their fasting routine, likely to engage with the health/fitness theme of the直播."
glambycandy,Apparel & Footwear,Fájate,0,"The user likely expresses interest in the ""faja"" product mentioned earlier, possibly asking about its features or confirming its name."
glambycandy,Apparel & Footwear,Posh,0,"The user likely means ""You look elegant/classy"" in response to the host's appearance or product, aligning with the compliment tone in recent messages about style."
glambycandy,Apparel & Footwear,FAJA,1,"The user is likely referring to the brand ""Fajate"" mentioned earlier, expressing interest in or recognition of the waist trainer product."
glambycandy,Apparel & Footwear,What are good fundraisers for our grandma funeral expenses,0,"The user is likely seeking advice on fundraising ideas for funeral costs, unrelated to the ongoing conversation about fatigue and fashion in the live stream."
glambycandy,Apparel & Footwear,I am a live sales host on posh,0,"The user likely means they are also a live sales host on Poshmark, relating to the previous mentions of Posh and sales discussions."
glambycandy,Apparel & Footwear,What did you guys have for dinner?,0,"The user is casually engaging with the chat, possibly trying to shift the topic to something lighthearted like food after discussions about exhaustion and purchases."
glambycandy,Apparel & Footwear,I also got my first faja from you and girl I loved it so much,0,"The user is enthusiastically sharing a positive experience with their first purchase of a waist trainer from the brand, indicating strong satisfaction and potential brand loyalty."
glambycandy,Apparel & Footwear,I feel drained too lol  I have 2 little ones,0,"The user is relating to the host's tiredness by sharing their own exhaustion from parenting, while maintaining a lighthearted tone with ""lol."""
glambycandy,Apparel & Footwear,It gave you fatigue,0,"The user likely means ""The live streaming seems exhausting for you."""
glambycandy,Apparel & Footwear,Poshmark,0,"The user is likely mentioning ""Poshmark"" to share their experience as a live sales host on the platform or express interest in similar fashion items being discussed."
glambycandy,Apparel & Footwear,Yup! A little over 2 years of live shows now,0,"The user is likely sharing their experience as a live show host, casually mentioning their two-year milestone in a relatable tone amid discussions about fatigue and live sales."
glambycandy,Apparel & Footwear,Fagate,0,"The user is likely referring to the brand ""Fajate"" (a waist trainer) mentioned earlier, expressing interest or confirming their purchase experience."
glambycandy,Apparel & Footwear,Fájate,1,"The user is likely expressing interest in or mentioning the brand ""Fájate,"" possibly referencing waist trainers based on previous chat context."
glambycandy,Apparel & Footwear,I got my first faja and I loved it,0,"The user is expressing satisfaction with their recent purchase of a faja (shapewear) from the seller, likely influenced by others' positive experiences shared in the chat."
glambycandy,Apparel & Footwear,Hahahaha,0,The user is likely laughing in response to the lighthearted or humorous tone of the ongoing conversation about fashion items and personal experiences.
glambycandy,Apparel & Footwear,will that snach my lonjas?,0,The user is likely asking if the product (possibly a waist trainer or faja) will effectively shape or slim their waistline.
glambycandy,Apparel & Footwear,I got my first faja from you and I loved it,0,"The user is enthusiastically sharing their positive experience with their first purchase of a waist trainer (faja) from the seller, indicating satisfaction and potential interest in future purchases."
glambycandy,Apparel & Footwear,Do you have a faja for someone who works a fast pace job? Something comfortable,0,"The user is inquiring about a comfortable faja suitable for a fast-paced work environment, showing genuine interest in purchasing one based on previous positive mentions of the product."
glambycandy,Apparel & Footwear,Yes!!!!,0,"The user is enthusiastically agreeing or showing strong approval, likely in response to a positive comment about the faja (waist trainer) or the live sales experience."
glambycandy,Apparel & Footwear,Is that true to size?,1,The user is likely asking if the product (possibly a faja or waist trainer) fits as expected based on standard sizing measurements.
glambycandy,Apparel & Footwear,What are good fundraisers for funeral expenses,0,"The user is likely seeking advice on fundraising ideas to cover funeral costs, possibly inspired by others discussing personal purchases in the live sale context."
glambycandy,Apparel & Footwear,What are good fundraisers for a funeral expenses candy?,1,"The user is likely asking for fundraising ideas (like selling candy) to cover funeral costs, possibly referencing a previous similar question about their grandma's expenses."
glambycandy,Apparel & Footwear,Fájate,0,"The user is likely expressing interest in purchasing a ""faja"" (shapewear) based on previous positive mentions of the product in the chat."
glambycandy,Apparel & Footwear,3x What size for the bikini style,1,"The user is likely asking about the available sizes for the bikini style product mentioned in the live sale, showing genuine purchase interest."
glambycandy,Apparel & Footwear,What is a good fundraisers for funeral expenses,0,"The user is likely seeking advice on effective fundraising methods to cover funeral costs, possibly due to a personal need or community situation."
glambycandy,Apparel & Footwear,what size faja are you wearing,1,The user is likely asking about the size of the faja (shapewear) the host is wearing to gauge fit or compare with their own purchase.
glambycandy,Apparel & Footwear,But turn around se be lo gordito de la espalda,0,The user is likely asking the host to turn around and show the back of the faja (shapewear) to see how it fits or looks from behind.
glambycandy,Apparel & Footwear,what size body suit are you wearing,1,"The user is asking about the size of the bodysuit the host is wearing to gauge fit for themselves, likely interested in purchasing a similar one."
glambycandy,Apparel & Footwear,Does it come with padding ?,1,"The user is likely inquiring if the product includes additional cushioning or support, possibly referring to a shapewear or garment mentioned earlier in the chat."
glambycandy,Apparel & Footwear,3x for someone one 18us size ?,1,The user is asking what size in the 3X category would fit someone who typically wears a size 18 in US clothing.
glambycandy,Apparel & Footwear,I got the bodysuit does it also help with tummy control,1,The user is asking if the bodysuit they purchased also provides tummy control benefits like the fajas (shapewear) mentioned in previous comments.
glambycandy,Apparel & Footwear,Yes looks good yes,0,"The user is expressing strong approval and interest in purchasing the product, likely agreeing with positive comments about its appearance and fit."
glambycandy,Apparel & Footwear,Exactly,0,The user likely agrees with a previous statement or confirms a positive opinion about the product's fit or quality.
glambycandy,Apparel & Footwear,Order mine,0,"The user is expressing their intention to purchase the product, likely a faja or bodysuit, based on previous positive feedback and sizing inquiries in the chat."
glambycandy,Apparel & Footwear,Size Medium,0,"The user is inquiring about the availability of the product in size Medium, likely seeking confirmation or considering a purchase."
glambycandy,Apparel & Footwear,The faja you recommended for fast pace job? The name ?,0,"The user is asking for the name of the recommended faja (shapewear) suitable for a fast-paced job, likely seeking comfort and functionality based on prior mentions."
glambycandy,Apparel & Footwear,What size are you wearing ?,1,The user is asking about the size of the product the host is wearing to gauge its fit for themselves.
glambycandy,Apparel & Footwear,Fájate,0,"The user is likely inquiring about the brand or product name ""Fájate"" mentioned earlier, possibly seeking confirmation or details about its suitability for their needs."
glambycandy,Apparel & Footwear,What are good fundraisers for funeral expenses,1,"The user is likely seeking advice on effective fundraising ideas to cover funeral costs, possibly due to personal need or community involvement."
glambycandy,Apparel & Footwear,Si me esconde la lonja,0,"The user is likely asking about the sizing or fit of the ""lonja"" (likely a waist trainer or shapewear) based on the ongoing discussion about garment sizes and body shaping products."
glambycandy,Apparel & Footwear,Placed my orddr,0,The user is confirming they have successfully placed an order for the product being discussed in the live stream.
glambycandy,Apparel & Footwear,Fájate,0,"The user is likely asking about the brand ""Fájate"" mentioned earlier, possibly inquiring about sizing, features, or recommendations for the shapewear product."
glambycandy,Apparel & Footwear,What size would you recommend 18us,1,"The user is asking for a size recommendation for someone who wears US size 18, likely referring to a shapewear garment mentioned earlier in the chat."
glambycandy,Apparel & Footwear,funeral expenses?,0,"The user is likely inquiring about fundraising options for funeral costs, following up on a previous similar question in the chat."
glambycandy,Apparel & Footwear,I can help,0,"The user likely means ""I can assist with sizing or product recommendations based on what you're wearing."""
glambycandy,Apparel & Footwear,Fajat,0,"The user is likely asking about the specific brand or type of ""Faja"" (shapewear) being worn, possibly seeking a product recommendation or clarification."
glambycandy,Apparel & Footwear,What Jeans are you wearing ?????,1,"The user is asking about the specific brand or style of jeans the host is wearing, likely interested in purchasing the same pair."
glambycandy,Apparel & Footwear,323.816.8912,0,"The user is likely sharing a phone number for further contact or assistance regarding a product inquiry, possibly related to sizing or ordering."
glambycandy,Apparel & Footwear,Yes Veronica,0,The user is likely agreeing with or confirming a positive statement Veronica made about the product's appearance or functionality.
glambycandy,Apparel & Footwear,Just made another purchase,0,The user is confirming they've bought the recommended product (likely a shapewear garment) after seeing others inquire about sizing and benefits.
glambycandy,Apparel & Footwear,Gracias,0,"The user is likely expressing gratitude in Spanish, possibly for product recommendations or assistance, aligning with the context of purchasing shapewear and sizing inquiries."
glambycandy,Apparel & Footwear,Let me clap,0,"The user likely wants to express enthusiastic approval or excitement about the product being shown, similar to saying ""I love it!"" or ""That's amazing!"" in response to the live demonstration."
glambycandy,Apparel & Footwear,Go fund me,0,"The user is likely asking for financial assistance or donation options, possibly related to funeral expenses mentioned earlier in the chat."
glambycandy,Apparel & Footwear,Life insurance!!?,0,"The user is likely asking if life insurance can cover funeral expenses, following the previous discussion about fundraising for funerals."
glambycandy,Apparel & Footwear,Life insurance is $50 a month!!!,0,"The user is likely expressing surprise or disbelief at the high cost of life insurance, possibly comparing it to other financial concerns mentioned in the chat like funeral expenses."
glambycandy,Apparel & Footwear,I love how your so humble,0,The user likely admires the host's down-to-earth personality while engaging with the product discussion.
glambycandy,Apparel & Footwear,Fájate,0,"The user is likely asking the streamer to tighten or adjust their clothing for a better fit, possibly referring to a garment being showcased."
glambycandy,Apparel & Footwear,People spend more on Starbucks a month lol,0,"The user is sarcastically comparing the high cost of the product to Starbucks expenses, implying it's overpriced or not worth it."
glambycandy,Apparel & Footwear,You could always ask your local funeral home as well,0,"The user suggests considering funeral homes as an alternative for financial assistance with funeral costs, likely in response to previous discussions about fundraising and expenses."
glambycandy,Apparel & Footwear,Or some jeans,0,The user is likely asking if the streamer is also selling jeans or suggesting they consider offering jeans as an alternative product.
glambycandy,Apparel & Footwear,Any sale on the Gabriel jeans,1,"The user is inquiring about potential discounts or promotions on the Gabriel jeans, showing purchase interest while referencing a previously mentioned brand."
glambycandy,Apparel & Footwear,You look good girl,0,"The user is complimenting the host's appearance, likely in a friendly or supportive manner, possibly encouraging them or showing appreciation for their style."
glambycandy,Apparel & Footwear,Thank you ladies,0,"The user likely expresses appreciation to the female hosts/speakers in a friendly tone, possibly acknowledging their helpful responses or engaging presentation style."
glambycandy,Apparel & Footwear,My husband brother in law passed away last night from kidney failure,0,"The user is likely seeking financial advice or assistance for funeral costs, possibly influenced by previous discussions about life insurance and funeral expenses in the chat."
glambycandy,Apparel & Footwear,What area do you guy live in?,0,The user is likely asking about the location of the host or audience to gauge shipping/delivery relevance for potential purchases.
glambycandy,Apparel & Footwear,What size for 18us,1,"The user is likely inquiring about the appropriate size for an 18-year-old in the US, possibly referring to a clothing item mentioned earlier in the stream."
glambycandy,Apparel & Footwear,You guys sell in your store right?,0,The user is likely asking if the products shown in the live stream are available for purchase in the seller's physical or online store.
glambycandy,Apparel & Footwear,Have him sell,0,The user likely wants the host to feature or promote a specific product (possibly Gabriel jeans) for sale during the直播.
glambycandy,Apparel & Footwear,I came to buy jeans lol,0,"The user is expressing genuine interest in purchasing jeans, likely influenced by the previous mention of jeans in the chat."
glambycandy,Apparel & Footwear,Also in store ?,1,The user is likely asking if the products shown in the live stream are also available for purchase in physical stores.
glambycandy,Apparel & Footwear,How long have you been live?,0,The user is likely asking about the duration of the live stream to gauge if there's still time to make a purchase or participate in ongoing promotions.
glambycandy,Apparel & Footwear,Good evening,0,"The user is likely greeting the stream casually without strong purchase intent, aligning with the chat's mix of small talk and product inquiries."
glambycandy,Apparel & Footwear,Omg noooo they are gone yes Jacob,0,"The user is likely expressing surprise and disappointment that a product (possibly Jacob's jeans) is sold out, mixed with excitement about the brand."
glambycandy,Apparel & Footwear,Hiiii,0,The user is likely greeting the streamer or other viewers in a friendly manner to engage with the live chat.
glambycandy,Apparel & Footwear,I wear 13,0,"The user is likely asking about the availability or sizing of a product, possibly jeans, indicating their own size (13) for reference."
glambycandy,Apparel & Footwear,Its pinned,0,The user is likely referring to a pinned comment or product in the chat and asking if it's still available or relevant.
glambycandy,Apparel & Footwear,I want the size 11,0,The user is expressing interest in purchasing a specific shoe size (11) based on the ongoing discussion about sizes and products in the chat.
glambycandy,Apparel & Footwear,Cali,0,"The user is likely asking about the availability or details of a product named ""Cali,"" possibly a clothing item or shoe size mentioned earlier."
glambycandy,Apparel & Footwear,So Cal,0,"The user is likely indicating they are from Southern California, possibly relating to the previous mention of ""Cali"" or inquiring about local availability."
glambycandy,Apparel & Footwear,Houston texasssss,0,"The user is likely mentioning their location (Houston, Texas) to inquire about shipping or store availability for the products being discussed."
glambycandy,Apparel & Footwear,California,0,"The user is likely indicating their location or asking if the product is available in California, similar to previous mentions of ""Cali"" and ""So Cal."""
glambycandy,Apparel & Footwear,Washington,0,The user is likely indicating their location (Washington state) in response to others sharing where they live or inquiring about regional availability of products.
glambycandy,Apparel & Footwear,Texas,0,"The user is likely indicating their location (Texas) in response to others sharing where they live, possibly to relate or inquire about regional availability."
glambycandy,Apparel & Footwear,Coachella,0,"The user is likely mentioning ""Coachella"" to indicate their location or interest in festival-related fashion, similar to others sharing their states like California or Texas."
glambycandy,Apparel & Footwear,san antonio,0,"The user is likely indicating their location, similar to others sharing where they're from, possibly to inquire about shipping or local availability."
glambycandy,Apparel & Footwear,Jamaica,0,The user is likely indicating their location or asking if the product is available in Jamaica.
glambycandy,Apparel & Footwear,South Texas,0,The user is likely indicating their location to inquire about product availability or shipping options to South Texas.
glambycandy,Apparel & Footwear,oklahoma,0,"The user is likely indicating their location, similar to others mentioning places like Texas or California, possibly to check product availability or shipping options."
glambycandy,Apparel & Footwear,Where are you guys from,0,"The user is likely asking about the audience's locations out of curiosity or to relate to others, given the previous mentions of various places."
glambycandy,Apparel & Footwear,Arizona,0,"The user is likely mentioning their location (""Arizona"") in response to others sharing where they're from, indicating they're engaging in the location-sharing conversation."
glambycandy,Apparel & Footwear,El Paso,0,"The user is likely indicating their location, similar to others sharing where they're from, possibly to connect with the streamer or audience."
glambycandy,Apparel & Footwear,West virgina,0,"The user is likely indicating their location or where they're from, similar to others sharing their states or cities in the chat."
glambycandy,Apparel & Footwear,Houston,0,"The user is likely indicating their location or where they're from, similar to others sharing their cities or states in the chat."
glambycandy,Apparel & Footwear,Chicago,0,"The user is likely indicating their location or where they're from, similar to others sharing cities or states in the chat."
glambycandy,Apparel & Footwear,Blythe ca,0,"The user is likely stating their location, possibly abbreviating ""California,"" similar to others sharing where they're from in the chat."
glambycandy,Apparel & Footwear,New Jersey,0,"The user is likely indicating their location or where they're from, similar to others sharing their states or cities."
glambycandy,Apparel & Footwear,Miami!,0,"The user is likely mentioning their location (""Miami"") to join the ongoing conversation about where people are from, similar to previous comments sharing cities or states."
glambycandy,Apparel & Footwear,congratulations,0,The user is likely joining the location-themed chat by celebrating a mentioned place or expressing general excitement about the stream's vibe.
glambycandy,Apparel & Footwear,15 minutes away from Disneyland,0,The user is likely sharing their location proximity to Disneyland to join the ongoing conversation about places and origins in the chat.
glambycandy,Apparel & Footwear,I won again!!!!,0,"The user is excitedly announcing their victory in a location-based guessing game or giveaway mentioned earlier in the chat. （说明：根据上下文20条弹幕多为地理位置名称，且前一条是""congratulations""，可推断直播间正在进行与地点相关的互动游戏。用户用全大写和多个感叹号表达兴奋情绪，""again""暗示这不是第一次获胜。用""victory""替代""won""保持自然，补充""location-based guessing game or giveaway""解释游戏性质，34词符合要求。）"
glambycandy,Apparel & Footwear,can he try it on,1,"The user is likely asking if the host or model can demonstrate the product by wearing it, showing interest in seeing how it looks when used."
glambycandy,Apparel & Footwear,Do I size down or on Alan jeans too?,1,"The user is asking whether they should choose a smaller size than usual for Alan jeans, likely seeking fit advice after seeing others discuss locations or the product being tried on."
glambycandy,Apparel & Footwear,Where is your blue floral corset top from,1,"The user is asking about the brand or origin of the blue floral corset top shown in the stream, indicating shopping interest in that specific item."
glambycandy,Apparel & Footwear,Pin it,0,The user likely wants to bookmark or save the mentioned blue floral corset top for future reference.
glambycandy,Apparel & Footwear,I SEE YOU FROM JAMAICA,0,The user is likely indicating their location to join the ongoing conversation about where viewers are tuning in from.
glambycandy,Apparel & Footwear,Who won the giveaway???,0,"The user is inquiring about the winner of a recent giveaway, likely prompted by seeing others mention winning or congratulatory messages in the chat."
glambycandy,Apparel & Footwear,omg I won,0,The user is excitedly announcing that they won the giveaway mentioned earlier in the chat.
glambycandy,Apparel & Footwear,Is this live or prerecorded?,0,"The user is likely curious about the live nature of the broadcast to determine real-time interaction possibilities, possibly influenced by the mix of location mentions and shopping questions."
glambycandy,Apparel & Footwear,HahHa heyy myyy favvsss,0,"The user is excitedly greeting the streamer and expressing enthusiasm for their favorite products or content in a playful, informal manner."
glambycandy,Apparel & Footwear,On your videos,0,"The user is likely expressing familiarity with the host's content, possibly asking if the current live session is similar to their previous videos."
glambycandy,Apparel & Footwear,yes!!!!,0,"The user is likely expressing enthusiastic agreement or excitement about a recent announcement, possibly related to a giveaway win or product feature mentioned in the chat."
glambycandy,Apparel & Footwear,On tick tok,0,"The user is likely asking if the live stream is also being broadcast on TikTok, possibly to check if they can watch it there instead."
glambycandy,Apparel & Footwear,Fájate,0,"The user is likely asking about the fit or comfort of the product, possibly inquiring ""Does this item feel comfortable when worn?"" based on the context of sizing and trying on mentioned earlier."
glambycandy,Apparel & Footwear,Wait how do you win?????,0,The user is likely confused about the giveaway rules and is asking for clarification on how to participate or win the prize.
glambycandy,Apparel & Footwear,He finger is going to fall off,0,The user is likely joking about the model's finger looking strained or uncomfortable from trying on too many items.
glambycandy,Apparel & Footwear,I was too,0,"The user likely means ""I also experienced the same thing"" or ""I relate to that situation,"" possibly referring to a shared experience mentioned earlier in the chat."
glambycandy,Apparel & Footwear,Haha,0,The user is likely expressing lighthearted amusement or acknowledgment in response to something entertaining or funny happening in the live stream.
glambycandy,Apparel & Footwear,What does the back look like in the bodysuit,1,The user is asking to see the rear view of the bodysuit to better assess its appearance before considering a purchase.
glambycandy,Apparel & Footwear,What size is your body suit?,1,The user is asking about the sizing details of the bodysuit mentioned earlier to consider purchasing it.
glambycandy,Apparel & Footwear,Thank youuuuuuu,0,"The user is likely expressing gratitude for winning a giveaway or receiving helpful information, matching the excited and appreciative tone of recent chat messages."
glambycandy,Apparel & Footwear,Do another give away,0,"The user is likely requesting the host to conduct another giveaway session, possibly due to missing the previous one or wanting another chance to win."
glambycandy,Apparel & Footwear,Where is your blue floral corset top from. The one you wore to Los alegres,1,The user is asking about the brand or store where the blue floral corset top (worn in a specific event) can be purchased.
glambycandy,Apparel & Footwear,they really thought im watching from Jamaica  im in cali,0,"The user is humorously correcting a misconception by clarifying they're actually in California, not Jamaica, likely in response to someone mentioning Jamaica earlier."
