live_id,species,content,label,background
glambycandy,Apparel & Footwear,Hahahaha,0,The user is likely laughing in response to the lighthearted or humorous tone of the ongoing conversation about fashion items and personal experiences.
glambycandy,Apparel & Footwear,will that snach my lonjas?,0,The user is likely asking if the product (possibly a waist trainer or faja) will effectively shape or slim their waistline.
glambycandy,Apparel & Footwear,I got my first faja from you and I loved it,0,"The user is enthusiastically sharing their positive experience with their first purchase of a waist trainer (faja) from the seller, indicating satisfaction and potential interest in future purchases."
glambycandy,Apparel & Footwear,Do you have a faja for someone who works a fast pace job? Something comfortable,0,"The user is inquiring about a comfortable faja suitable for a fast-paced work environment, showing genuine interest in purchasing one based on previous positive mentions of the product."
glambycandy,Apparel & Footwear,Yes!!!!,0,"The user is enthusiastically agreeing or showing strong approval, likely in response to a positive comment about the faja (waist trainer) or the live sales experience."
glambycandy,Apparel & Footwear,Is that true to size?,1,The user is likely asking if the product (possibly a faja or waist trainer) fits as expected based on standard sizing measurements.
glambycandy,Apparel & Footwear,What are good fundraisers for funeral expenses,0,"The user is likely seeking advice on fundraising ideas to cover funeral costs, possibly inspired by others discussing personal purchases in the live sale context."
glambycandy,Apparel & Footwear,What are good fundraisers for a funeral expenses candy?,1,"The user is likely asking for fundraising ideas (like selling candy) to cover funeral costs, possibly referencing a previous similar question about their grandma's expenses."
glambycandy,Apparel & Footwear,Fájate,0,"The user is likely expressing interest in purchasing a ""faja"" (shapewear) based on previous positive mentions of the product in the chat."
glambycandy,Apparel & Footwear,3x What size for the bikini style,1,"The user is likely asking about the available sizes for the bikini style product mentioned in the live sale, showing genuine purchase interest."
glambycandy,Apparel & Footwear,What is a good fundraisers for funeral expenses,0,"The user is likely seeking advice on effective fundraising methods to cover funeral costs, possibly due to a personal need or community situation."
glambycandy,Apparel & Footwear,what size faja are you wearing,1,The user is likely asking about the size of the faja (shapewear) the host is wearing to gauge fit or compare with their own purchase.
glambycandy,Apparel & Footwear,But turn around se be lo gordito de la espalda,0,The user is likely asking the host to turn around and show the back of the faja (shapewear) to see how it fits or looks from behind.
glambycandy,Apparel & Footwear,what size body suit are you wearing,1,"The user is asking about the size of the bodysuit the host is wearing to gauge fit for themselves, likely interested in purchasing a similar one."
glambycandy,Apparel & Footwear,Does it come with padding ?,1,"The user is likely inquiring if the product includes additional cushioning or support, possibly referring to a shapewear or garment mentioned earlier in the chat."
glambycandy,Apparel & Footwear,3x for someone one 18us size ?,1,The user is asking what size in the 3X category would fit someone who typically wears a size 18 in US clothing.
glambycandy,Apparel & Footwear,I got the bodysuit does it also help with tummy control,1,The user is asking if the bodysuit they purchased also provides tummy control benefits like the fajas (shapewear) mentioned in previous comments.
glambycandy,Apparel & Footwear,Yes looks good yes,0,"The user is expressing strong approval and interest in purchasing the product, likely agreeing with positive comments about its appearance and fit."
glambycandy,Apparel & Footwear,Exactly,0,The user likely agrees with a previous statement or confirms a positive opinion about the product's fit or quality.
glambycandy,Apparel & Footwear,Order mine,0,"The user is expressing their intention to purchase the product, likely a faja or bodysuit, based on previous positive feedback and sizing inquiries in the chat."
glambycandy,Apparel & Footwear,Size Medium,0,"The user is inquiring about the availability of the product in size Medium, likely seeking confirmation or considering a purchase."
glambycandy,Apparel & Footwear,The faja you recommended for fast pace job? The name ?,0,"The user is asking for the name of the recommended faja (shapewear) suitable for a fast-paced job, likely seeking comfort and functionality based on prior mentions."
glambycandy,Apparel & Footwear,What size are you wearing ?,1,The user is asking about the size of the product the host is wearing to gauge its fit for themselves.
glambycandy,Apparel & Footwear,Fájate,0,"The user is likely inquiring about the brand or product name ""Fájate"" mentioned earlier, possibly seeking confirmation or details about its suitability for their needs."
glambycandy,Apparel & Footwear,What are good fundraisers for funeral expenses,1,"The user is likely seeking advice on effective fundraising ideas to cover funeral costs, possibly due to personal need or community involvement."
glambycandy,Apparel & Footwear,Si me esconde la lonja,0,"The user is likely asking about the sizing or fit of the ""lonja"" (likely a waist trainer or shapewear) based on the ongoing discussion about garment sizes and body shaping products."
glambycandy,Apparel & Footwear,Placed my orddr,0,The user is confirming they have successfully placed an order for the product being discussed in the live stream.
glambycandy,Apparel & Footwear,Fájate,0,"The user is likely asking about the brand ""Fájate"" mentioned earlier, possibly inquiring about sizing, features, or recommendations for the shapewear product."
glambycandy,Apparel & Footwear,What size would you recommend 18us,1,"The user is asking for a size recommendation for someone who wears US size 18, likely referring to a shapewear garment mentioned earlier in the chat."
glambycandy,Apparel & Footwear,funeral expenses?,0,"The user is likely inquiring about fundraising options for funeral costs, following up on a previous similar question in the chat."
glambycandy,Apparel & Footwear,I can help,0,"The user likely means ""I can assist with sizing or product recommendations based on what you're wearing."""
glambycandy,Apparel & Footwear,Fajat,0,"The user is likely asking about the specific brand or type of ""Faja"" (shapewear) being worn, possibly seeking a product recommendation or clarification."
glambycandy,Apparel & Footwear,What Jeans are you wearing ?????,1,"The user is asking about the specific brand or style of jeans the host is wearing, likely interested in purchasing the same pair."
glambycandy,Apparel & Footwear,323.816.8912,0,"The user is likely sharing a phone number for further contact or assistance regarding a product inquiry, possibly related to sizing or ordering."
glambycandy,Apparel & Footwear,Yes Veronica,0,The user is likely agreeing with or confirming a positive statement Veronica made about the product's appearance or functionality.
glambycandy,Apparel & Footwear,Just made another purchase,0,The user is confirming they've bought the recommended product (likely a shapewear garment) after seeing others inquire about sizing and benefits.
glambycandy,Apparel & Footwear,Gracias,0,"The user is likely expressing gratitude in Spanish, possibly for product recommendations or assistance, aligning with the context of purchasing shapewear and sizing inquiries."
glambycandy,Apparel & Footwear,Let me clap,0,"The user likely wants to express enthusiastic approval or excitement about the product being shown, similar to saying ""I love it!"" or ""That's amazing!"" in response to the live demonstration."
glambycandy,Apparel & Footwear,Go fund me,0,"The user is likely asking for financial assistance or donation options, possibly related to funeral expenses mentioned earlier in the chat."
glambycandy,Apparel & Footwear,Life insurance!!?,0,"The user is likely asking if life insurance can cover funeral expenses, following the previous discussion about fundraising for funerals."
glambycandy,Apparel & Footwear,Life insurance is $50 a month!!!,0,"The user is likely expressing surprise or disbelief at the high cost of life insurance, possibly comparing it to other financial concerns mentioned in the chat like funeral expenses."
glambycandy,Apparel & Footwear,I love how your so humble,0,The user likely admires the host's down-to-earth personality while engaging with the product discussion.
glambycandy,Apparel & Footwear,Fájate,0,"The user is likely asking the streamer to tighten or adjust their clothing for a better fit, possibly referring to a garment being showcased."
glambycandy,Apparel & Footwear,People spend more on Starbucks a month lol,0,"The user is sarcastically comparing the high cost of the product to Starbucks expenses, implying it's overpriced or not worth it."
glambycandy,Apparel & Footwear,You could always ask your local funeral home as well,0,"The user suggests considering funeral homes as an alternative for financial assistance with funeral costs, likely in response to previous discussions about fundraising and expenses."
glambycandy,Apparel & Footwear,Or some jeans,0,The user is likely asking if the streamer is also selling jeans or suggesting they consider offering jeans as an alternative product.
glambycandy,Apparel & Footwear,Any sale on the Gabriel jeans,1,"The user is inquiring about potential discounts or promotions on the Gabriel jeans, showing purchase interest while referencing a previously mentioned brand."
glambycandy,Apparel & Footwear,You look good girl,0,"The user is complimenting the host's appearance, likely in a friendly or supportive manner, possibly encouraging them or showing appreciation for their style."
glambycandy,Apparel & Footwear,Thank you ladies,0,"The user likely expresses appreciation to the female hosts/speakers in a friendly tone, possibly acknowledging their helpful responses or engaging presentation style."
glambycandy,Apparel & Footwear,My husband brother in law passed away last night from kidney failure,0,"The user is likely seeking financial advice or assistance for funeral costs, possibly influenced by previous discussions about life insurance and funeral expenses in the chat."
glambycandy,Apparel & Footwear,What area do you guy live in?,0,The user is likely asking about the location of the host or audience to gauge shipping/delivery relevance for potential purchases.
glambycandy,Apparel & Footwear,What size for 18us,1,"The user is likely inquiring about the appropriate size for an 18-year-old in the US, possibly referring to a clothing item mentioned earlier in the stream."
glambycandy,Apparel & Footwear,You guys sell in your store right?,0,The user is likely asking if the products shown in the live stream are available for purchase in the seller's physical or online store.
glambycandy,Apparel & Footwear,Have him sell,0,The user likely wants the host to feature or promote a specific product (possibly Gabriel jeans) for sale during the直播.
glambycandy,Apparel & Footwear,I came to buy jeans lol,0,"The user is expressing genuine interest in purchasing jeans, likely influenced by the previous mention of jeans in the chat."
glambycandy,Apparel & Footwear,Also in store ?,1,The user is likely asking if the products shown in the live stream are also available for purchase in physical stores.
glambycandy,Apparel & Footwear,How long have you been live?,0,The user is likely asking about the duration of the live stream to gauge if there's still time to make a purchase or participate in ongoing promotions.
glambycandy,Apparel & Footwear,Good evening,0,"The user is likely greeting the stream casually without strong purchase intent, aligning with the chat's mix of small talk and product inquiries."
glambycandy,Apparel & Footwear,Omg noooo they are gone yes Jacob,0,"The user is likely expressing surprise and disappointment that a product (possibly Jacob's jeans) is sold out, mixed with excitement about the brand."
glambycandy,Apparel & Footwear,Hiiii,0,The user is likely greeting the streamer or other viewers in a friendly manner to engage with the live chat.
glambycandy,Apparel & Footwear,I wear 13,0,"The user is likely asking about the availability or sizing of a product, possibly jeans, indicating their own size (13) for reference."
glambycandy,Apparel & Footwear,Its pinned,0,The user is likely referring to a pinned comment or product in the chat and asking if it's still available or relevant.
glambycandy,Apparel & Footwear,I want the size 11,0,The user is expressing interest in purchasing a specific shoe size (11) based on the ongoing discussion about sizes and products in the chat.
glambycandy,Apparel & Footwear,Cali,0,"The user is likely asking about the availability or details of a product named ""Cali,"" possibly a clothing item or shoe size mentioned earlier."
glambycandy,Apparel & Footwear,So Cal,0,"The user is likely indicating they are from Southern California, possibly relating to the previous mention of ""Cali"" or inquiring about local availability."
glambycandy,Apparel & Footwear,Houston texasssss,0,"The user is likely mentioning their location (Houston, Texas) to inquire about shipping or store availability for the products being discussed."
glambycandy,Apparel & Footwear,California,0,"The user is likely indicating their location or asking if the product is available in California, similar to previous mentions of ""Cali"" and ""So Cal."""
glambycandy,Apparel & Footwear,Washington,0,The user is likely indicating their location (Washington state) in response to others sharing where they live or inquiring about regional availability of products.
glambycandy,Apparel & Footwear,Texas,0,"The user is likely indicating their location (Texas) in response to others sharing where they live, possibly to relate or inquire about regional availability."
glambycandy,Apparel & Footwear,Coachella,0,"The user is likely mentioning ""Coachella"" to indicate their location or interest in festival-related fashion, similar to others sharing their states like California or Texas."
glambycandy,Apparel & Footwear,san antonio,0,"The user is likely indicating their location, similar to others sharing where they're from, possibly to inquire about shipping or local availability."
glambycandy,Apparel & Footwear,Jamaica,0,The user is likely indicating their location or asking if the product is available in Jamaica.
glambycandy,Apparel & Footwear,South Texas,0,The user is likely indicating their location to inquire about product availability or shipping options to South Texas.
glambycandy,Apparel & Footwear,oklahoma,0,"The user is likely indicating their location, similar to others mentioning places like Texas or California, possibly to check product availability or shipping options."
glambycandy,Apparel & Footwear,Where are you guys from,0,"The user is likely asking about the audience's locations out of curiosity or to relate to others, given the previous mentions of various places."
glambycandy,Apparel & Footwear,Arizona,0,"The user is likely mentioning their location (""Arizona"") in response to others sharing where they're from, indicating they're engaging in the location-sharing conversation."
glambycandy,Apparel & Footwear,El Paso,0,"The user is likely indicating their location, similar to others sharing where they're from, possibly to connect with the streamer or audience."
glambycandy,Apparel & Footwear,West virgina,0,"The user is likely indicating their location or where they're from, similar to others sharing their states or cities in the chat."
glambycandy,Apparel & Footwear,Houston,0,"The user is likely indicating their location or where they're from, similar to others sharing their cities or states in the chat."
glambycandy,Apparel & Footwear,Chicago,0,"The user is likely indicating their location or where they're from, similar to others sharing cities or states in the chat."
glambycandy,Apparel & Footwear,Blythe ca,0,"The user is likely stating their location, possibly abbreviating ""California,"" similar to others sharing where they're from in the chat."
glambycandy,Apparel & Footwear,New Jersey,0,"The user is likely indicating their location or where they're from, similar to others sharing their states or cities."
glambycandy,Apparel & Footwear,Miami!,0,"The user is likely mentioning their location (""Miami"") to join the ongoing conversation about where people are from, similar to previous comments sharing cities or states."
glambycandy,Apparel & Footwear,congratulations,0,The user is likely joining the location-themed chat by celebrating a mentioned place or expressing general excitement about the stream's vibe.
glambycandy,Apparel & Footwear,15 minutes away from Disneyland,0,The user is likely sharing their location proximity to Disneyland to join the ongoing conversation about places and origins in the chat.
glambycandy,Apparel & Footwear,I won again!!!!,0,"The user is excitedly announcing their victory in a location-based guessing game or giveaway mentioned earlier in the chat. （说明：根据上下文20条弹幕多为地理位置名称，且前一条是""congratulations""，可推断直播间正在进行与地点相关的互动游戏。用户用全大写和多个感叹号表达兴奋情绪，""again""暗示这不是第一次获胜。用""victory""替代""won""保持自然，补充""location-based guessing game or giveaway""解释游戏性质，34词符合要求。）"
glambycandy,Apparel & Footwear,can he try it on,1,"The user is likely asking if the host or model can demonstrate the product by wearing it, showing interest in seeing how it looks when used."
glambycandy,Apparel & Footwear,Do I size down or on Alan jeans too?,1,"The user is asking whether they should choose a smaller size than usual for Alan jeans, likely seeking fit advice after seeing others discuss locations or the product being tried on."
glambycandy,Apparel & Footwear,Where is your blue floral corset top from,1,"The user is asking about the brand or origin of the blue floral corset top shown in the stream, indicating shopping interest in that specific item."
glambycandy,Apparel & Footwear,Pin it,0,The user likely wants to bookmark or save the mentioned blue floral corset top for future reference.
glambycandy,Apparel & Footwear,I SEE YOU FROM JAMAICA,0,The user is likely indicating their location to join the ongoing conversation about where viewers are tuning in from.
glambycandy,Apparel & Footwear,Who won the giveaway???,0,"The user is inquiring about the winner of a recent giveaway, likely prompted by seeing others mention winning or congratulatory messages in the chat."
glambycandy,Apparel & Footwear,omg I won,0,The user is excitedly announcing that they won the giveaway mentioned earlier in the chat.
glambycandy,Apparel & Footwear,Is this live or prerecorded?,0,"The user is likely curious about the live nature of the broadcast to determine real-time interaction possibilities, possibly influenced by the mix of location mentions and shopping questions."
glambycandy,Apparel & Footwear,HahHa heyy myyy favvsss,0,"The user is excitedly greeting the streamer and expressing enthusiasm for their favorite products or content in a playful, informal manner."
glambycandy,Apparel & Footwear,On your videos,0,"The user is likely expressing familiarity with the host's content, possibly asking if the current live session is similar to their previous videos."
glambycandy,Apparel & Footwear,yes!!!!,0,"The user is likely expressing enthusiastic agreement or excitement about a recent announcement, possibly related to a giveaway win or product feature mentioned in the chat."
glambycandy,Apparel & Footwear,On tick tok,0,"The user is likely asking if the live stream is also being broadcast on TikTok, possibly to check if they can watch it there instead."
glambycandy,Apparel & Footwear,Fájate,0,"The user is likely asking about the fit or comfort of the product, possibly inquiring ""Does this item feel comfortable when worn?"" based on the context of sizing and trying on mentioned earlier."
glambycandy,Apparel & Footwear,Wait how do you win?????,0,The user is likely confused about the giveaway rules and is asking for clarification on how to participate or win the prize.
glambycandy,Apparel & Footwear,He finger is going to fall off,0,The user is likely joking about the model's finger looking strained or uncomfortable from trying on too many items.
glambycandy,Apparel & Footwear,I was too,0,"The user likely means ""I also experienced the same thing"" or ""I relate to that situation,"" possibly referring to a shared experience mentioned earlier in the chat."
glambycandy,Apparel & Footwear,Haha,0,The user is likely expressing lighthearted amusement or acknowledgment in response to something entertaining or funny happening in the live stream.
glambycandy,Apparel & Footwear,What does the back look like in the bodysuit,1,The user is asking to see the rear view of the bodysuit to better assess its appearance before considering a purchase.
glambycandy,Apparel & Footwear,What size is your body suit?,1,The user is asking about the sizing details of the bodysuit mentioned earlier to consider purchasing it.
glambycandy,Apparel & Footwear,Thank youuuuuuu,0,"The user is likely expressing gratitude for winning a giveaway or receiving helpful information, matching the excited and appreciative tone of recent chat messages."
glambycandy,Apparel & Footwear,Do another give away,0,"The user is likely requesting the host to conduct another giveaway session, possibly due to missing the previous one or wanting another chance to win."
glambycandy,Apparel & Footwear,Where is your blue floral corset top from. The one you wore to Los alegres,1,The user is asking about the brand or store where the blue floral corset top (worn in a specific event) can be purchased.
glambycandy,Apparel & Footwear,they really thought im watching from Jamaica  im in cali,0,"The user is humorously correcting a misconception by clarifying they're actually in California, not Jamaica, likely in response to someone mentioning Jamaica earlier."
glambycandy,Apparel & Footwear,Just got my jeans and body suit,0,"The user is excitedly sharing that they recently received the jeans and bodysuit they purchased, likely from this brand or influencer."
glambycandy,Apparel & Footwear,Do a give away on ur mirror!,0,The user is excited and requesting a giveaway for the mirror product mentioned in the live stream.
glambycandy,Apparel & Footwear,Where is your blue floral corset top from,1,The user is asking about the brand or store where the blue floral corset top (previously mentioned as worn in Los Alegres) was purchased.
glambycandy,Apparel & Footwear,I got my jeans and lip oil,0,The user is sharing their recent purchase of the mentioned items to express satisfaction and engagement with the products promoted in the livestream.
glambycandy,Apparel & Footwear,where my Boy Nestor,0,"The user is likely asking about the whereabouts or availability of a product or person named ""Boy Nestor"" mentioned earlier in the stream."
glambycandy,Apparel & Footwear,11dark wash,0,The user is likely asking about the availability or details of a dark wash denim product mentioned earlier in the chat.
glambycandy,Apparel & Footwear,I did miss the coupons lol I was like hurry up,0,The user is playfully expressing regret for missing out on discount coupons while being caught up in the excitement of the live shopping session.
glambycandy,Apparel & Footwear,Have a goodnight! Thank you for all the deals!,0,"The viewer is expressing gratitude for the shopping offers and bidding farewell politely, likely after making a purchase or finding good deals during the stream."
glambycandy,Apparel & Footwear,Yay finally #17,0,"The user is excitedly acknowledging the 17th giveaway or special offer in the stream, showing engagement with the promotional event."
glambycandy,Apparel & Footwear,Taco Tuesday,0,"The user is likely referencing a fun or themed event mentioned earlier in the stream, possibly suggesting a product idea or joining the casual vibe."
glambycandy,Apparel & Footwear,Thank you guys for the deals,0,The user is expressing gratitude for the promotional offers and discounts provided during the live stream.
glambycandy,Apparel & Footwear,Have a good night,0,The user is likely expressing gratitude and bidding farewell politely after enjoying the deals mentioned in previous chats.
glambycandy,Apparel & Footwear,Good night guys,0,"The user is likely expressing a polite farewell to the host and other viewers, indicating they're leaving the stream on a positive note after engaging with the shopping content."
glambycandy,Apparel & Footwear,Goodnight love you guys,0,The user is expressing gratitude and bidding farewell to the hosts and viewers after enjoying the live shopping session.
glambycandy,Apparel & Footwear,Goodnight,0,"The user is likely expressing a polite farewell to the streamer and other viewers, aligning with the previous goodnight wishes in the chat."
glambycandy,Apparel & Footwear,#fyp,0,"The user likely wants the video to trend on the ""For You"" page to attract more viewers to the live sale."
glambycandy,Apparel & Footwear,wow,0,"The user is likely expressing excitement or admiration, possibly reacting to a product showcase or special offer mentioned in the live stream."
glambycandy,Apparel & Footwear,success,0,The user likely expresses excitement or satisfaction about a recent purchase or successful participation in a deal mentioned earlier in the chat.
glambycandy,Apparel & Footwear,I did the same at 15.90,0,"The user likely means they also purchased the same item at the price of $15.90, relating to a previous product mention in the chat."
gtplayer_official,Digital Technology,"VIOLATION detected, End live Now to avoid Suspension.",0,The user is likely a bot or troll attempting to disrupt the stream by falsely claiming policy violations to scare the host into ending the broadcast.
gtplayer_official,Digital Technology,It is fake,0,"The user likely means ""This product is counterfeit,"" possibly reacting to the previous warning about violations, implying distrust in the livestream's authenticity."
gtplayer_official,Digital Technology,Come and purchase,0,"The user is likely sarcastically urging others to buy, mocking the fake product mentioned earlier, rather than genuinely expressing purchase intent."
gtplayer_official,Digital Technology,The background is fake,0,"The user likely doubts the authenticity of the live stream's setting, echoing previous skepticism about its legitimacy while disregarding the purchase prompt."
gtplayer_official,Digital Technology,I look like marco,0,"The user likely means ""I resemble Marco"" in a humorous or sarcastic way, possibly mocking the fake claims in previous comments about appearances or backgrounds."
gtplayer_official,Digital Technology,"VIOLATION detected, End live Now to avoid Suspension.",0,"The user is likely warning the streamer about a platform violation alert, possibly triggered by fake content mentioned in previous chats."
gtplayer_official,Digital Technology,The background is fake,0,The user likely suspects the livestream's authenticity and is criticizing the staged environment as deceptive.
gtplayer_official,Digital Technology,I look like marco,0,"The user is likely mocking the fake elements in the直播 by sarcastically comparing themselves to ""Marco"" (possibly a staged character), aligning with others' accusations of inauthenticity."
gtplayer_official,Digital Technology,Look behind you,0,"The user is likely pointing out an inconsistency or fake element in the background, similar to previous comments about the直播's authenticity."
gtplayer_official,Digital Technology,The bear moved,0,"The user is likely pointing out an inconsistency or oddity in the直播背景, possibly暗示虚假场景 like previous comments mentioned."
gtplayer_official,Digital Technology,Good girlllll,0,"The user is likely praising the host or product in a playful, exaggerated manner, possibly sarcastically given the chaotic context of previous negative/spam messages."
gtplayer_official,Digital Technology,Is the price actually real,1,The user is questioning the authenticity of the advertised price due to skepticism raised by previous comments about fakeness in the直播.
gtplayer_official,Digital Technology,I will change my name tomorrow marco,0,"The user is likely joking about changing their name to ""marco"" in a playful response to previous mentions of the name, possibly mocking the chaotic or nonsensical tone of earlier comments."
gtplayer_official,Digital Technology,Your muted,0,"The user likely means ""You're muted"" (pointing out an audio issue), possibly reacting to the streamer's lack of response amid chaotic comments about fakeness and violations."
gtplayer_official,Digital Technology,Why?,0,The user is likely questioning the authenticity or legitimacy of the product/price due to the skeptical tone of previous messages.
gtplayer_official,Digital Technology,You in love with marco,0,"The user is likely teasing or joking about someone resembling ""Marco"" in a playful manner, possibly referencing earlier comments about appearance similarities."
gtplayer_official,Digital Technology,leo potato chips is what I like,0,"The user is casually stating their preference for the product (Leo potato chips) amidst the chaotic chat, possibly to shift focus back to the actual items being sold."
gtplayer_official,Digital Technology,Omg yall tryna get her fired,0,The user is sarcastically suggesting that the ongoing chaotic or critical comments in the chat might get the streamer in trouble or fired.
gtplayer_official,Digital Technology,We are going back back in the day.,0,The user is likely mocking the chaotic or repetitive nature of the chat by sarcastically referencing a nostalgic throwback to earlier spammy comments.
gtplayer_official,Digital Technology,AND IT LEANS BACK !!!,0,"The user is likely excitedly pointing out a product feature (reclining function) in an exaggerated or humorous tone, possibly reacting to a demonstration."
gtplayer_official,Digital Technology,i want to put my grandma in the chair and spin her around,0,The user is humorously expressing interest in the spinning chair by imagining putting their grandmother in it for fun.
gtplayer_official,Digital Technology,How do you get discount,1,The user is likely inquiring about available promotional offers or discount codes to make a purchase during the live stream.
gtplayer_official,Digital Technology,Jorge They can block you,0,"The user is likely warning someone that the moderators or platform can ban them for their behavior, possibly referring to previous rule-breaking comments in the chat."
gtplayer_official,Digital Technology,How come I see so many habesha selling this chairs,0,"The user is expressing surprise at the frequent appearance of Habesha sellers promoting these chairs, possibly questioning their prevalence or authenticity in the market."
gtplayer_official,Digital Technology,The only person who blocked me sunny,0,"The user is likely expressing frustration about being blocked by someone named Sunny, possibly referencing a previous interaction or conflict in the chat."
gtplayer_official,Digital Technology,yes,0,"The user likely agrees with a previous comment or confirms their interest in purchasing, possibly responding to a question about the product's price or discount."
gtplayer_official,Digital Technology,The other live,0,"The user is likely expressing interest in comparing or switching to another live stream, possibly due to dissatisfaction or curiosity about other content."
gtplayer_official,Digital Technology,Maybe you was making her uncomfortable,0,The user likely implies that someone's behavior might have made another person feel uneasy or awkward during the live stream.
gtplayer_official,Digital Technology,you crack me,0,"The user likely finds something amusing or humorous in the current situation, possibly reacting to a funny moment or comment in the live stream."
gtplayer_official,Digital Technology,LINK 1.. ANY SIZE DUVET ONLY 10!! 4.5 togs ONLY!,0,"The user is excitedly sharing a limited-time deal on a duvet with a specific tog rating, likely urging others to check out the product quickly."
gtplayer_official,Digital Technology,Probably a jealous competitor Sam.,0,"The user is sarcastically suggesting that ""Sam"" is a rival pretending to be a hater out of jealousy, likely in response to negative comments about the product or host."
gtplayer_official,Digital Technology,just ordered king duvet and bamboo pillow,0,"The user is confirming their purchase of the promoted bedding items, likely influenced by the recent discount link shared in the chat."
gtplayer_official,Digital Technology,Like brain dead bored lol,0,The user is sarcastically expressing extreme boredom and disinterest in the current content of the live stream.
gtplayer_official,Digital Technology,jealous people,0,"The user is likely sarcastically implying that negative comments come from envious individuals, possibly referencing earlier remarks about competitors or critics."
gtplayer_official,Digital Technology,hi sam,0,"The user is likely greeting or addressing Sam in a casual manner, possibly referencing the earlier mention of ""jealous competitor Sam"" in the chat."
gtplayer_official,Digital Technology,what tog?,1,"The user is likely asking for clarification on the term ""tog"" mentioned in the previous discount offer for duvets."
gtplayer_official,Digital Technology,Just ordered a king and a double,0,The user is confirming they've purchased both a king-size duvet and a double-size item (likely another duvet or bedding) from the promoted link.
gtplayer_official,Digital Technology,Brought 3 King size really good,0,The user is confirming their purchase of three king-size duvets and expressing satisfaction with the product quality.
gtplayer_official,Digital Technology,busted ha ha,0,"The user is likely mocking or laughing at something that failed or went wrong in the live stream, possibly referencing a previous comment about blocking or discomfort."
gtplayer_official,Digital Technology,Class,0,"The user likely means ""This product is high-quality or elegant,"" possibly referring to the chairs mentioned earlier in the chat."
gtplayer_official,Digital Technology,Bell,0,"The user likely wants to inquire about or express interest in the ""Bell"" product mentioned earlier in the live stream."
gtplayer_official,Digital Technology,honestly some humans,0,The user is likely expressing lighthearted sarcasm or amusement about the chaotic or silly nature of human behavior in the chat.
gtplayer_official,Digital Technology,Tango Whisky Alfa Tango,0,"The user is likely spelling out ""TWAT"" as an acronym, possibly mocking or insulting someone in a playful or sarcastic manner based on the casual tone of previous messages."
gtplayer_official,Digital Technology,machine washable,0,The user is likely asking if the product (possibly duvets or pillows mentioned earlier) can be safely washed in a washing machine.
gtplayer_official,Digital Technology,Good job ur on the ball Sam,0,"The user is complimenting Sam for being attentive and efficient in handling the live stream, likely in response to Sam addressing comments or managing the sale effectively."
gtplayer_official,Digital Technology,I missed the super king duvet,0,The user likely regrets not purchasing the king-size duvet earlier and is expressing their disappointment about missing out on the deal.
gtplayer_official,Digital Technology,Must be really good is machine washable,0,"The user is expressing interest in the product's quality and confirming if it's machine washable, likely referring to the duvet mentioned earlier."
gtplayer_official,Digital Technology,"got my robot and makeup pallets today, fab as usual.",0,"The user is expressing satisfaction with their recent purchase of a robot and makeup palettes, implying they are a repeat customer happy with the product quality."
gtplayer_official,Digital Technology,what number are the solar lights  please,1,The user is asking for the product code or model number of the solar lights mentioned in the sale.
gtplayer_official,Digital Technology,Water?,0,"The user is likely asking if the duvet mentioned in previous messages is water-resistant or machine washable, given the discussion about its features."
gtplayer_official,Digital Technology,I missed the super king duvet  Are you restocking?,0,The user is asking if the super king duvet will be available again soon after missing the initial stock.
gtplayer_official,Digital Technology,anyone lost their basket?,0,"The user is likely asking if others abandoned their shopping carts, possibly seeking confirmation before making a purchase themselves."
gtplayer_official,Digital Technology,Are you restocking super king duvet?,1,"The user is inquiring about the availability of a restock for the super king duvet, showing clear purchase intent based on previous mentions of missing the item."
gtplayer_official,Digital Technology,morning mate,0,The user is likely greeting the host casually while showing engagement with the live stream.
gtplayer_official,Digital Technology,looks awesome,0,"The user is likely expressing admiration for a product shown in the stream, indicating they find it visually appealing and possibly considering purchase."
gtplayer_official,Digital Technology,Sam morning,0,"The user is likely greeting the host Sam in a casual, friendly manner, possibly acknowledging his active engagement shown in prior comments like ""Good job ur on the ball Sam."""
gtplayer_official,Digital Technology,Morning Sam,0,"The user is likely greeting the host Sam casually, showing familiarity and engagement with the ongoing conversation in the chat."
gtplayer_official,Digital Technology,Link 2,0,The user is likely asking for the purchase link for the product mentioned in previous comments (possibly the super king duvet or solar lights).
gtplayer_official,Digital Technology,thank you,0,"The user likely expresses gratitude for helpful information or service, possibly related to product inquiries like the duvet restock or solar lights."
gtplayer_official,Digital Technology,How much it cost to make one chair,0,"The user is inquiring about the production cost of a chair, likely out of curiosity about its value or pricing, possibly comparing it to similar products."
gtplayer_official,Digital Technology,Need to change that 15 dollars to 150 of rip cause heck no,0,"The user is sarcastically expressing disbelief at the price difference, implying they expected a much lower cost than $150 for the item."
gtplayer_official,Digital Technology,Okay bye,0,"The user is likely ending their interaction with the stream, possibly after getting their question answered or losing interest."
gtplayer_official,Digital Technology,samri,0,"The user likely meant to type ""Sam"" and is greeting or acknowledging the host, possibly with a typo or autocorrect error."
gtplayer_official,Digital Technology,Nina,0,"The user is likely trying to get the attention of someone named Nina, possibly a host or another viewer, for a question or comment related to the live stream."
gtplayer_official,Digital Technology,Come and purchase,0,"The user is likely encouraging others to buy the products, possibly influenced by positive comments about items like the duvet and solar lights."
