live_id,species,user_id,user_name,gender,time,content,label1,label2,label3,label
popmart.uslifestyle,Toy & Handicraft,unknown,Kiki,unknown,2025/4/27 12:06,You you have Mickey Mouse keychain,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,bomi,unknown,2025/4/27 12:06,*snaps*,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Adore,unknown,2025/4/27 12:06,slaaaay gurl,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,.krι,unknown,2025/4/27 12:06,Show the crybaby plushiesssss,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,Natalie T.,unknown,2025/4/27 12:06,When is the restock??,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Haylee ,unknown,2025/4/27 12:06,You are my favorite,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Erick Martinez,unknown,2025/4/27 12:06,Get it perrito,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Poochie,unknown,2025/4/27 12:06,Spencer got a fresh haircut,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,tea_2,unknown,2025/4/27 12:06,Any bubble?,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Nailversitygkn,unknown,2025/4/27 12:06,yassss,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Gnzlz Rena,unknown,2025/4/27 12:06,This was a good switch out they are both great hosts,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,RollinPollin,unknown,2025/4/27 12:06,No lazy yoga??,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,.krι,unknown,2025/4/27 12:06,SHOW THE CRYBABY PLUSHIES,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,4444user44444,unknown,2025/4/27 12:06,No restock,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,CasualViewer181,unknown,2025/4/27 12:06,"No restock, sold out :/",0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,yocelin,unknown,2025/4/27 12:06,Will there be more restocks?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,RollinPollin,unknown,2025/4/27 12:06,Lazy Yoga?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Nikki,unknown,2025/4/27 12:06,Any chance for phone charms?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Amanda Romero,unknown,2025/4/27 12:06,bubble baby?,0,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Angy Garcia,unknown,2025/4/27 12:06,Separate links!!,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Miriam G Flores,unknown,2025/4/27 12:06,Ships to NY?,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,boogi,unknown,2025/4/27 12:06,WHEN ARE YOU GONNA CHECK FRIEND,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown, 　　,unknown,2025/4/27 12:06,Do you sell to New York,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Matcha Berry,unknown,2025/4/27 12:06,best host,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,||,unknown,2025/4/27 12:06,do you have the SKULLPANDA???,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Geneva,unknown,2025/4/27 12:06,Okay we love the Cali vibes,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,LEX,unknown,2025/4/27 12:06,Restock at the 30 mark,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Jonathan Horta,unknown,2025/4/27 12:06,did yall restick,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,Laura S.,unknown,2025/4/27 12:06,How ur tooth today,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Krista,unknown,2025/4/27 12:06,Just one,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,im2koolrn,unknown,2025/4/27 12:06,How many more minutes til restock???,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,kosseau!,unknown,2025/4/27 12:07,restock when,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,BADDIE GIRL,unknown,2025/4/27 12:07,How much more hours?,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,ericka,unknown,2025/4/27 12:07,Twinkle twinkle pendant !!,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,Gabriela,unknown,2025/4/27 12:07,Please make separate links,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Mpr1220,unknown,2025/4/27 12:07,The other channel had lazy yoga,1,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Pinay8utterfly,unknown,2025/4/27 12:07,Yeah:(,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,tea_2,unknown,2025/4/27 12:07,Any pillows ?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,AAAA,unknown,2025/4/27 12:07,can we get an update,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,giselle  ☆,unknown,2025/4/27 12:07,lifestyle,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,nathanpecan,unknown,2025/4/27 12:07,9:30,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,jasmine,unknown,2025/4/27 12:07,do you have beanie bubble ?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,rubitaaa___,unknown,2025/4/27 12:07,THIRTYYY,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,bkluestrips1,unknown,2025/4/27 12:07,Restock today?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,BADDIE GIRL,unknown,2025/4/27 12:07,How much more minutes?,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,mares,unknown,2025/4/27 12:07,many Mickey friends one ??,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Bergie | NYC,unknown,2025/4/27 12:07,Are we all done with the powder puff pendants?,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Kibby,unknown,2025/4/27 12:07,they already restocked at 9 yall missed it,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Mayra_boo,unknown,2025/4/27 12:07,Pucky bubble?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,marionkurarisa,unknown,2025/4/27 12:07,How to get them all???,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Matcha Berry,unknown,2025/4/27 12:07,no more,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,notdrebaby,unknown,2025/4/27 12:07,Pucky Beanie Bubble???,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown, 　　,unknown,2025/4/27 12:07,Will they restock?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,bambimotel,unknown,2025/4/27 12:07,Any update on enegy,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,LEX,unknown,2025/4/27 12:07,Restocks at 30 min mark,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,.,unknown,2025/4/27 12:07,Restock,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown, holden ,unknown,2025/4/27 12:07,Cup = lifestyle I KNOW THATS RIGHT!,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,jasmine,unknown,2025/4/27 12:07,bubble?,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,rubitaaa___,unknown,2025/4/27 12:07,Sold outtt,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Daniella Melo,unknown,2025/4/27 12:07,phone cases?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Pocha7,unknown,2025/4/27 12:07,Hacipupu lanyard?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Kimberly,unknown,2025/4/27 12:07,Restock ?,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,bambimotel,unknown,2025/4/27 12:07,what time engry,1,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,boogi,unknown,2025/4/27 12:07,WHEN IS NEXT RESTOCK,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Ana Dollente723,unknown,2025/4/27 12:07,wireless charger?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Sarah,unknown,2025/4/27 12:07,Sold out,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,mayi,unknown,2025/4/27 12:07,sold outttt,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Gocha,unknown,2025/4/27 12:07,Hiro pasaport bag,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Lexi Miranda,unknown,2025/4/27 12:07,Separate linkssss,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,rubitaaa___,unknown,2025/4/27 12:07,Neverrr,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Frisco Lopez,unknown,2025/4/27 12:07,Tell him to wash his hands,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Daniella Melo,unknown,2025/4/27 12:07,any phone cases?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Naniz,unknown,2025/4/27 12:07,Is this channel also china warehouse ?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,h3ct00r_0,unknown,2025/4/27 12:07,No minge,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Arianna Aguilar,unknown,2025/4/27 12:07,Thanks,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,FrankieM,unknown,2025/4/27 12:07,No restock till tomorrow,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Ana Dollente723,unknown,2025/4/27 12:07,thank you,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,★,unknown,2025/4/27 12:07,no more restock,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Fw.michael7,unknown,2025/4/27 12:07,no resock,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,rubitaaa___,unknown,2025/4/27 12:07,Yessss,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,お茶漬け,unknown,2025/4/27 12:07,dont share guys,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Caton | Mortgage & RE Tips ,unknown,2025/4/27 12:07,Yay,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Laura S.,unknown,2025/4/27 12:07,Spencer what about the skullpanda pillow from other night,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Amanda,unknown,2025/4/27 12:08,Dimoo hair tie,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,,unknown,2025/4/27 12:08,what is your name?,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Kelleyn yamile ,unknown,2025/4/27 12:08,Where are you from??,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Amanda Rae,unknown,2025/4/27 12:08,Beanie?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,ericka,unknown,2025/4/27 12:08,Pucky bubble!,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Jared,unknown,2025/4/27 12:08,Restock at 9:30,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Matcha Berry,unknown,2025/4/27 12:08,no more only cups left,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Alexis Garcia,unknown,2025/4/27 12:08,Yall hiring,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,jjexnn,unknown,2025/4/27 12:08,Lol why talk lying,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Sha  ,unknown,2025/4/27 12:08,Tomorrow,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,,unknown,2025/4/27 12:08,whats your name,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Mark ♂,unknown,2025/4/27 12:08,restock,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Pinay8utterfly,unknown,2025/4/27 12:08,I need the charger!!!!,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,★,unknown,2025/4/27 12:08,mannn no more restock :(,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,guera,unknown,2025/4/27 12:08,tomorrow they restocking,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,jenni.garcia0893,unknown,2025/4/27 12:08,any boxes  of the new ones ?????!!!!????,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Kelleyn yamile ,unknown,2025/4/27 12:08,Where are you from ??,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Maxine,unknown,2025/4/27 12:08,No bots,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,emsi3poo,unknown,2025/4/27 12:08,When are yall restocking,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,,unknown,2025/4/27 12:08,Any earphone cases ?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Caton | Mortgage & RE Tips ,unknown,2025/4/27 12:08,CALIFORNIA MENTIONED RAHH,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,ChrisG321,unknown,2025/4/27 12:08,LUV U SPENCER,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Erika Snow857,unknown,2025/4/27 12:08,Pendent with zodiac sign?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,jasmine,unknown,2025/4/27 12:08,pucky bubble ???,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,dianakhaiink,unknown,2025/4/27 12:08,Any puckys?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,tea_2,unknown,2025/4/27 12:08,Pucky Bubble Up?,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,xo.alyb,unknown,2025/4/27 12:08,When is restock,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,guera,unknown,2025/4/27 12:08,no restocking,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,satxsfinest,unknown,2025/4/27 12:08,no more restock,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Juhaina,unknown,2025/4/27 12:08,Thank you,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,audreyg2754,unknown,2025/4/27 12:08,Are you going to restock Labubu,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,Soyawelds,unknown,2025/4/27 12:08,Please,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,pnutbuttrnjena,unknown,2025/4/27 12:08,Sad club ear phone bag,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,Brian Alberto Ruiz,unknown,2025/4/27 12:08,He the best,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,che.dreams,unknown,2025/4/27 12:08,Spencer is so sweet,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Arianna Aguilar,unknown,2025/4/27 12:08,AWWW SO NICE,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Tayanaaaaa,unknown,2025/4/27 12:08,You are a star!!!!,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Jared,unknown,2025/4/27 12:08,lol they maddddddd,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Laura S.,unknown,2025/4/27 12:08,Do u see my comment,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Moms TikTok,unknown,2025/4/27 12:08,Aww Spencer.,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,tam ,unknown,2025/4/27 12:08,wireless chargers?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,aria,unknown,2025/4/27 12:08,no restock  i hate it here,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Susie ,unknown,2025/4/27 12:08,You are so niceeee what is your name?,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Jaybratxo,unknown,2025/4/27 12:08,Does Popmart let you keep the gifts?,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Juan Cruz,unknown,2025/4/27 12:08,your great,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,rubitaaa___,unknown,2025/4/27 12:08,Tomorrow restock,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Arianna Aguilar,unknown,2025/4/27 12:08,Your amazing,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Susej187,unknown,2025/4/27 12:08,Chat going crazy,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Let’s go to the disco,unknown,2025/4/27 12:08,Best host yet,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Matcha Berry,unknown,2025/4/27 12:08,best host,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,RollinPollin,unknown,2025/4/27 12:08,No lazy yoga :(,0,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Amanda Rae,unknown,2025/4/27 12:08,Bubble?,0,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,im2koolrn,unknown,2025/4/27 12:08,Why he say 30 minute for what,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Jared,unknown,2025/4/27 12:08,Tonight 9:30,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,imdawnle,unknown,2025/4/27 12:08,CAN WE SEE SKULL PANDA ANY SET,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,guera,unknown,2025/4/27 12:08,tomorrow restocking,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,gogogo,unknown,2025/4/27 12:08,"HOSTS DONT GET THE GIFTS, BUY PRODUCTS IF U WANNA SUPPORT SPENCER",0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Ari,unknown,2025/4/27 12:08,No restock :( come back in 45 minutes for an update,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Ali,unknown,2025/4/27 12:08,"you're so nice, Spencer!",0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Babeeyy_Garcia,unknown,2025/4/27 12:08,Separate links for energetic,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,dianakhaiink,unknown,2025/4/27 12:09,No restocks :(,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Yulisa Becerra,unknown,2025/4/27 12:09,Why no restock?,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,hannah,unknown,2025/4/27 12:09,Someone said restock at 9:30,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,pearlblade,unknown,2025/4/27 12:09,lazy yoga is on the other channels,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Michelle ,unknown,2025/4/27 12:09,He said 1 hour,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Arriana,unknown,2025/4/27 12:09,Do you guys share your shop with another channel???,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,rubitaaa___,unknown,2025/4/27 12:09,Nurrrrr,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Matcha Berry,unknown,2025/4/27 12:09,buy products when spencer is hosting,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,h3ct00r_0,unknown,2025/4/27 12:09,Restock at 9:30,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Caton | Mortgage & RE Tips ,unknown,2025/4/27 12:09,CALIFORNIA RAHHH,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,marionkurarisa,unknown,2025/4/27 12:09,These things are soo cuteeee. I have a lot of coin purses though,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Rose,unknown,2025/4/27 12:09,I just want 1 :(,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,im2koolrn,unknown,2025/4/27 12:09,What time is tomorrow EST for restock?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Mayra Vargas Manríquez,unknown,2025/4/27 12:09,45 minutes,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,  :3,unknown,2025/4/27 12:09,No restocks??,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,Laura S.,unknown,2025/4/27 12:09,Spencer hows ur tooth,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Sandie ,unknown,2025/4/27 12:09,No restock till tomorrow bye,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,imdawnle,unknown,2025/4/27 12:09,Skull pandaaaa,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Yaritza Franco,unknown,2025/4/27 12:09,no restock today guys bye,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,,unknown,2025/4/27 12:09,No restock guys,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,lauryn,unknown,2025/4/27 12:09,phone charms?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,me,unknown,2025/4/27 12:09,LOVE U SPENCER,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Sandie ,unknown,2025/4/27 12:09,No restock till tomorrow,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,,unknown,2025/4/27 12:09,Only cups,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,4444user44444,unknown,2025/4/27 12:09,Not restocking guys,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,kristina__xd,unknown,2025/4/27 12:09,Any bubble??,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Maria Rae,unknown,2025/4/27 12:09,Pucky bubble,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,kelsey ,unknown,2025/4/27 12:09,SOLD OUT,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Jen,unknown,2025/4/27 12:09,Lagging,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Jonathan Horta,unknown,2025/4/27 12:09,are you going to restock,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Avi,unknown,2025/4/27 12:09,marcon?,1,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,user75507882784055,unknown,2025/4/27 12:09,kyro,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Matcha Berry,unknown,2025/4/27 12:09,no more restock only cups left,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,kristina__xd,unknown,2025/4/27 12:09,Okay thank you!,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,rubitaaa___,unknown,2025/4/27 12:09,yesssirrrr,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,droo214,unknown,2025/4/27 12:09,restock !!!,1,1,0,1
popmart.uslifestyle,Toy & Handicraft,unknown,Lunchbox_88,unknown,2025/4/27 12:09,restock in an hour he said,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Sky,unknown,2025/4/27 12:09,King??,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,A.vajj,unknown,2025/4/27 12:09,how do you run out of stock mid check out,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,dianakhaiink,unknown,2025/4/27 12:09,Pucky?,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Nelly,unknown,2025/4/27 12:09,HACIPUPU snuggle with you,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Neen938,unknown,2025/4/27 12:09,Clot or mischief,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Sandie ,unknown,2025/4/27 12:09,Restock is tomorrow,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Matcha Berry,unknown,2025/4/27 12:09,no more restcok only cups lef,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Clips,unknown,2025/4/27 12:09,Haha,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,guera,unknown,2025/4/27 12:09,secret,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Thumper1408,unknown,2025/4/27 12:09,10pm,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,A.vajj,unknown,2025/4/27 12:10,I was literally checking out already,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,rubitaaa___,unknown,2025/4/27 12:10,TWENTYYY,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Kat Lee D,unknown,2025/4/27 12:10,He knows he knows our tomfoolery,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Hanh-kayla,unknown,2025/4/27 12:10,Queen??,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,emmilymarieee,unknown,2025/4/27 12:10,we love spense,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,.,unknown,2025/4/27 12:10,the live keep cutting and replaying,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,droo214,unknown,2025/4/27 12:10,NOW,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Clarissa,unknown,2025/4/27 12:10,pucky bubble up?,1,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,★,unknown,2025/4/27 12:10,restock tomorrow,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,jenny gomez,unknown,2025/4/27 12:10,You guys are annoying,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Matcha Berry,unknown,2025/4/27 12:10,buy cups,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,val37____,unknown,2025/4/27 12:10,Your clock is one minute early,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Mateaaaaaa,unknown,2025/4/27 12:10,Do not say it out loud the resellers will come,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Sandie ,unknown,2025/4/27 12:10,Tomorrow is restock,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Nallely,unknown,2025/4/27 12:10,Can you show dimoo cell case with flower,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Essence Sterling,unknown,2025/4/27 12:10,Skull pandaaaa where,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Yaya,unknown,2025/4/27 12:10,Number 2,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Paola ,unknown,2025/4/27 12:10,Restock in 20 more minutes guys...,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,rubitaaa___,unknown,2025/4/27 12:10,FOHH,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,aria,unknown,2025/4/27 12:10,no restock until tomorrow,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Hey kitty Girl cosmetics,unknown,2025/4/27 12:10,Can I see the blue reversable,1,1,1,1
popmart.uslifestyle,Toy & Handicraft,unknown,Matcha Berry,unknown,2025/4/27 12:10,buy revrsiibles,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,jenny gomez,unknown,2025/4/27 12:10,Restock soon,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,happypink391,unknown,2025/4/27 12:10,Oh mah gosh,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,A.vajj,unknown,2025/4/27 12:10,yall left me at mid check out,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,__iamjenn,unknown,2025/4/27 12:10,lol,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,,unknown,2025/4/27 12:10,restock plz,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,Mars :),unknown,2025/4/27 12:10,Awe no restock,0,0,0,0
popmart.uslifestyle,Toy & Handicraft,unknown,4444user44444,unknown,2025/4/27 12:10,People already sharing,0,0,0,0
